_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above:confidence,orig__golden,fieldname_gold,fieldname_gold_reason,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above_gold,sentence,source
2268315407,FALSE,finalized,3,5/2/2019 3:33,gender_generalization,0.6365,,,,,"Nor does she take pains to do all this only when she is watched, or when somebody stands ready to report on her conduct.",girl scouts
2268315408,FALSE,finalized,3,5/2/2019 4:07,not_a_gender_generalization,1,,,,,"Nor has any procedure been established for determining the question of inability, with the result that in the two instances of disability which have occurred, those of Presidents Garfield and Wilson, the former continued in office until his death and the other, after his partial recovery, till the end of his term.",Constitution Analysis
2268315409,FALSE,finalized,3,5/2/2019 2:39,not_a_gender_generalization,0.3457,,,,,Nor is he any more entitled to do so from [321] the fact that it was B's fault that the services were not rendered.,Common Law
2268315410,FALSE,finalized,3,5/2/2019 3:06,not_a_gender_generalization,1,,,,,"Nor was any attention given the fact that Lincoln had asked Congress to ratify and confirm his acts, which Congress promptly did,[54] with the exception of his suspension of the _habeas corpus_ privilege which was regarded by many as attributable to the President in the situation then existing, by virtue of his duty to take care that the laws be faithfully executed.",Constitution Analysis
2268315411,FALSE,finalized,3,5/2/2019 2:52,not_a_gender_generalization,0.6867,,,,,Nor would it matter that the thief afterwards changed his mind and returned the goods.,Common Law
2268315412,FALSE,finalized,3,5/2/2019 4:25,not_a_gender_generalization,0.6335,,,,,"Not one of them offers any remedy for the loss of the queen, or indeed for most of the casualties to which bees are exposed: they form no reliable basis for any new system of management; and hence the cultivation of bees, is substantially where it was, fifty years ago, and the Apiarian as entirely dependent as ever, upon all the whims and caprices of an insect which may be made completely subject to his control.",honey bee
2268315413,FALSE,finalized,3,5/2/2019 12:39,gender_generalization,0.6863,,,,,Not one of this latter group can now retain any feeling of security in his divorce decree.,Constitution Analysis
2268315414,FALSE,finalized,3,5/2/2019 4:17,gender_generalization,0.6458,,,,,"Not only did the Court take judicial notice of the demands for relief arising from the depression when it overturned prior holdings and sustained minimum wage legislation,[94] but in upholding State legislation designed to protect workers in their efforts to organize and bargain collectively, the Court virtually had to exclude from consideration the employer's contention that such legislation interfered with his liberty of contract in contravention of the due process clause and to exalt as a fundamental right the correlative liberty of employees, which right the State legislatures were declared to be competent to protect against interference from private sources.",Constitution Analysis
2268315415,FALSE,finalized,3,5/2/2019 3:08,not_a_gender_generalization,0.6577,,,,,"Not only is the queen much longer lived than the other bees, but she seems to be possessed of greater tenacity of life, so that when any disease overtakes the colony, she is usually among the last to perish.",honey bee
2268315416,FALSE,finalized,3,5/2/2019 15:10,not_a_gender_generalization,0.6534,,,,,"Not only should the farmer keep cash accounts, the form may be quite simple, but all his business affairs should be kept in the best possible trim.",Business Hints for Men and Women
2268315417,FALSE,finalized,3,5/2/2019 13:04,not_a_gender_generalization,0.6923,,,,,"Not until Boyd _v._ United States[28] did it have to meet the issue; there, pursuant to an act of Congress, a court had issued an order in a proceeding for the forfeiture of goods for fraudulent nonpayment of customs duties, requiring the claimant to produce in court his invoices covering the goods, on pain of having the allegation taken as confessed against him.",Constitution Analysis
2268319232,TRUE,golden,69,,not_a_gender_generalization,1,TRUE,not_a_gender_generalization,their is referred to the journalist which could be of any gender in this context,not_a_gender_generalization,The journalist forgot their booklet at the ceremony and is taking a cab back.,
2268319233,TRUE,golden,70,,gender_generalization,0.9224,TRUE,gender_generalization,A potter' is general and is referred to 'his' even though the gender is unknown ,gender_generalization,A potter wakes up and waters his plant.,
2268319234,TRUE,golden,82,,not_a_gender_generalization,0.9631,TRUE,not_a_gender_generalization,"Paul Lukas is a man, thus naturally is gender fair in this context and deflects to 'his'",not_a_gender_generalization,Paul Lukas plays the very earnest and decent head of his family.,
2268319235,TRUE,golden,64,,gender_generalization,1,TRUE,gender_generalization,A person' could be anybody and must not be generalized by she in this context,gender_generalization,A person must reside continuously in the Territory for 20 years before she may apply for permanent residence.,
2268319236,TRUE,golden,76,,gender_generalization,0.8448,TRUE,gender_generalization,an actor' could be male or female,gender_generalization,"The more direction an actor gets, the worse he performs.",
2268319237,TRUE,golden,66,,not_a_gender_generalization,0.5722,TRUE,not_a_gender_generalization,The narrator' refers to someone specific and could be referring to 'he' since we do not know the context of this sentence,not_a_gender_generalization,The narrator explains he went unconscious from shock.,
2268319238,TRUE,golden,72,,not_a_gender_generalization,0.8067,TRUE,not_a_gender_generalization,People is referred to 'their' in this sentence makign it not a gender assumption.,not_a_gender_generalization,Research in psychology has shown that increased pressure is potentially harmful to people's capacity to exhibit their 'true' capability,
2268319239,TRUE,golden,65,,not_a_gender_generalization,0.8814,TRUE,not_a_gender_generalization,the baby' refers to someone specific and in this case the baby is a 'she',not_a_gender_generalization,"Although the entire camp looks for the baby, she is not found.",
2268319240,TRUE,golden,67,,gender_generalization,0.962,TRUE,gender_generalization,"A substitute judge' could have been any gender, however in this case it deflect to 'he'",gender_generalization,A substitute judge must certify that he has familiarized himself with the record of the proceedings.,
2268319241,TRUE,golden,73,,gender_generalization,0.8357,TRUE,gender_generalization,The reference to 'The other person' is in general and we can't be for certain that it is a he.,gender_generalization,The other person has to be more stable so that he can calm the sensitive person down.,
2268319242,TRUE,golden,79,,gender_generalization,0.9236,TRUE,gender_generalization,"In this If statement, 'a complainant' could have been a man or a woman.",gender_generalization,"If a complainant is not satisfied with the board’s decision, he can ask for a rehearing.",
2268319243,TRUE,golden,69,,not_a_gender_generalization,0.8845,TRUE,not_a_gender_generalization,The gendered pronouns in this sentence already reveal the genders of the people.,not_a_gender_generalization,Her dramatic success only serves to emphasize his decline.,
2268319244,TRUE,golden,70,,not_a_gender_generalization,0.8033,TRUE,not_a_gender_generalization,the director' referes to someone specific who is a 'he',not_a_gender_generalization,It could very well have been the director who miscalculated what he needed from the actors.,
2268319245,TRUE,golden,75,,gender_generalization,1,TRUE,gender_generalization,"""A staff member"" is a general entity which is gender neutral and is assumed to a male without knowing.",gender_generalization,A staff member in Antarctica earns less than he would in New York.,
2268319246,TRUE,golden,69,,gender_generalization,1,TRUE,gender_generalization,""" a student"" is a genderal entity term which is deflected to he when it could be a she as well",gender_generalization,When a student does not plan ahead effectively he may face problems with time management that will be reflected in his academic work.,
2268319247,TRUE,golden,73,,not_a_gender_generalization,1,TRUE,not_a_gender_generalization,"This sentence is an order that is specific to ""her""",not_a_gender_generalization,Don't listen to her she is probably on her period,
2268319248,TRUE,golden,65,,gender_generalization,1,TRUE,gender_generalization,The police officer in general is not necessarily a man. ,gender_generalization,"If you ever feel scared, approach a police officer and he will help you.",
2268319249,TRUE,golden,67,,problematic_sentence,0.6915,TRUE,problematic_sentence,This sentence has no mention of gender and is not grammatical,problematic_sentence,_See_ Searches and Seizures.,
2268319250,TRUE,golden,68,,problematic_sentence,0.884,TRUE,problematic_sentence,This is not a sentence. It is a part of a book with foornotes and does not mention gender,problematic_sentence,"Footnote 160--corrected spelling of Addystone to Addyston in   Addystone Pipe and Steel Co. v. United States Footnote 165--added hyphen in Cooperative in United States v. Rock   Royal Cooperative Footnote 212--removed comma after 299 in 299, U.S. 232 (1936) Footnote 241--corrected spelling of Untermyer to Untermeyer Footnote 261--added comma after U.S. in Brown v. U.S. 8 Cr.
",
